23752
[216, 576, 3920, 1152, 2304, 1440, 4608, 9216, 320]
[[8, 27], [8, 72], [10, 392], [16, 72], [16, 144], [10, 144], [32, 144], [32, 288], [10, 32]]
0.1071
0.32556119561195374
sigma=1.0
1241.9 ; 85 ; 0.26 ; 0.2802196 ; 0.2792677 ; 0.3077
1256.5 ; 86 ; 0.14 ; 0.2799133 ; 0.2788803 ; 0.3103
1270.9 ; 87 ; 0.27 ; 0.2796913 ; 0.2786237 ; 0.3122
1285.2 ; 88 ; 0.21 ; 0.2794096 ; 0.2783368 ; 0.3103
1299.5 ; 89 ; 0.13 ; 0.2793362 ; 0.2782671 ; 0.3115
1314.0 ; 90 ; 0.23 ; 0.2790441 ; 0.2779214 ; 0.3124
1328.4 ; 91 ; 0.11 ; 0.2789335 ; 0.2778235 ; 0.3119
1342.8 ; 92 ; 0.27 ; 0.2786188 ; 0.2774841 ; 0.3145
1357.3 ; 93 ; 0.24 ; 0.2786043 ; 0.2774996 ; 0.3154
1371.7 ; 94 ; 0.20 ; 0.2783049 ; 0.2772001 ; 0.3144
1386.2 ; 95 ; 0.19 ; 0.2780277 ; 0.2768428 ; 0.3188
1400.7 ; 96 ; 0.27 ; 0.2777338 ; 0.2765625 ; 0.3202
1415.1 ; 97 ; 0.25 ; 0.2774410 ; 0.2763026 ; 0.3202
1429.7 ; 98 ; 0.24 ; 0.2771501 ; 0.2759461 ; 0.3214
1444.0 ; 99 ; 0.19 ; 0.2770296 ; 0.2758193 ; 0.3222
1458.7 ; 100 ; 0.17 ; 0.2769220 ; 0.2757425 ; 0.3203
1473.0 ; 101 ; 0.33 ; 0.2764808 ; 0.2753489 ; 0.3228
1487.4 ; 102 ; 0.19 ; 0.2762657 ; 0.2750775 ; 0.3241
1501.9 ; 103 ; 0.12 ; 0.2761141 ; 0.2748797 ; 0.3241
1516.3 ; 104 ; 0.20 ; 0.2758913 ; 0.2747036 ; 0.3248
1530.7 ; 105 ; 0.24 ; 0.2757174 ; 0.2745072 ; 0.3239
1545.2 ; 106 ; 0.23 ; 0.2755759 ; 0.2743358 ; 0.3239
1559.8 ; 107 ; 0.20 ; 0.2754581 ; 0.2742345 ; 0.3261
1574.0 ; 108 ; 0.20 ; 0.2750659 ; 0.2737907 ; 0.3276
1588.4 ; 109 ; 0.18 ; 0.2747952 ; 0.2735177 ; 0.3266
1602.9 ; 110 ; 0.21 ; 0.2747556 ; 0.2734748 ; 0.3268
1617.4 ; 111 ; 0.19 ; 0.2743460 ; 0.2730718 ; 0.3287
1631.8 ; 112 ; 0.12 ; 0.2742464 ; 0.2729774 ; 0.3290
1646.2 ; 113 ; 0.21 ; 0.2741359 ; 0.2728037 ; 0.3296
1660.8 ; 114 ; 0.21 ; 0.2738345 ; 0.2725008 ; 0.3330
1675.3 ; 115 ; 0.24 ; 0.2736229 ; 0.2723433 ; 0.3302
1689.7 ; 116 ; 0.20 ; 0.2733623 ; 0.2720571 ; 0.3316
1704.4 ; 117 ; 0.21 ; 0.2732386 ; 0.2719039 ; 0.3337
1718.8 ; 118 ; 0.16 ; 0.2731043 ; 0.2717765 ; 0.3352
1733.5 ; 119 ; 0.17 ; 0.2728605 ; 0.2714718 ; 0.3343
1748.0 ; 120 ; 0.27 ; 0.2724752 ; 0.2710064 ; 0.3372
1762.3 ; 121 ; 0.17 ; 0.2723635 ; 0.2709417 ; 0.3370
1776.7 ; 122 ; 0.20 ; 0.2720748 ; 0.2706684 ; 0.3386
1791.2 ; 123 ; 0.22 ; 0.2719665 ; 0.2705663 ; 0.3377
1805.6 ; 124 ; 0.16 ; 0.2717495 ; 0.2703394 ; 0.3374
1820.0 ; 125 ; 0.12 ; 0.2716842 ; 0.2702990 ; 0.3397
1834.5 ; 126 ; 0.20 ; 0.2714090 ; 0.2699806 ; 0.3402
1849.0 ; 127 ; 0.17 ; 0.2712989 ; 0.2699143 ; 0.3398
1863.6 ; 128 ; 0.13 ; 0.2711601 ; 0.2697577 ; 0.3393
1878.0 ; 129 ; 0.15 ; 0.2710548 ; 0.2696103 ; 0.3395
1892.5 ; 130 ; 0.16 ; 0.2708635 ; 0.2694020 ; 0.3410
1907.0 ; 131 ; 0.10 ; 0.2708170 ; 0.2693588 ; 0.3411
1921.5 ; 132 ; 0.13 ; 0.2707122 ; 0.2692566 ; 0.3413
1935.8 ; 133 ; 0.15 ; 0.2704542 ; 0.2690129 ; 0.3439
1950.2 ; 134 ; 0.13 ; 0.2703361 ; 0.2688924 ; 0.3439
1964.8 ; 135 ; 0.14 ; 0.2702602 ; 0.2688423 ; 0.3449
1979.3 ; 136 ; 0.17 ; 0.2700920 ; 0.2686211 ; 0.3455
1993.8 ; 137 ; 0.14 ; 0.2698390 ; 0.2683671 ; 0.3467
2008.1 ; 138 ; 0.11 ; 0.2697854 ; 0.2682997 ; 0.3469
2022.6 ; 139 ; 0.18 ; 0.2696368 ; 0.2681644 ; 0.3460
2037.0 ; 140 ; 0.17 ; 0.2694798 ; 0.2679978 ; 0.3471
2051.6 ; 141 ; 0.09 ; 0.2694194 ; 0.2678961 ; 0.3478
2065.9 ; 142 ; 0.19 ; 0.2692460 ; 0.2677364 ; 0.3473
2080.6 ; 143 ; 0.11 ; 0.2692070 ; 0.2676603 ; 0.3494
2095.1 ; 144 ; 0.20 ; 0.2689221 ; 0.2673761 ; 0.3485
2109.8 ; 145 ; 0.13 ; 0.2687731 ; 0.2672270 ; 0.3492
2124.2 ; 146 ; 0.14 ; 0.2687174 ; 0.2671831 ; 0.3476
2138.8 ; 147 ; 0.18 ; 0.2686654 ; 0.2670628 ; 0.3492
2153.5 ; 148 ; 0.14 ; 0.2685111 ; 0.2669041 ; 0.3488
2168.0 ; 149 ; 0.09 ; 0.2684853 ; 0.2668573 ; 0.3486
2182.7 ; 150 ; 0.15 ; 0.2683546 ; 0.2667537 ; 0.3489
2197.2 ; 151 ; 0.12 ; 0.2682067 ; 0.2666003 ; 0.3488
2211.5 ; 152 ; 0.15 ; 0.2681379 ; 0.2665123 ; 0.3507
2225.9 ; 153 ; 0.12 ; 0.2681697 ; 0.2665151 ; 0.3510
2240.6 ; 154 ; 0.10 ; 0.2680003 ; 0.2663425 ; 0.3509
2255.3 ; 155 ; 0.13 ; 0.2678452 ; 0.2661813 ; 0.3516
2269.7 ; 156 ; 0.11 ; 0.2676749 ; 0.2660048 ; 0.3519
2284.2 ; 157 ; 0.10 ; 0.2675125 ; 0.2658576 ; 0.3512
2298.7 ; 158 ; 0.13 ; 0.2674681 ; 0.2657729 ; 0.3528
2313.3 ; 159 ; 0.09 ; 0.2674696 ; 0.2657905 ; 0.3529
2327.9 ; 160 ; 0.17 ; 0.2673626 ; 0.2656401 ; 0.3552
2342.3 ; 161 ; 0.14 ; 0.2672730 ; 0.2655689 ; 0.3541
2356.9 ; 162 ; 0.19 ; 0.2671284 ; 0.2653722 ; 0.3541
